,Churn,Churn_Prob,custID,predicted
2174,0,0.03843824849010876,2174,0
3378,0,0.009670864355633102,3378,0
2449,0,0.46371489383441916,2449,0
4224,0,0.003203862752192837,4224,0
4229,0,0.0538854224112258,4229,0
3148,0,0.14221571970215852,3148,0
2268,0,0.02040439066381391,2268,0
1565,0,0.20231374521115889,1565,0
6964,0,0.053233878946994245,6964,0
1203,0,0.006015834581224626,1203,0
1529,0,0.007048563887242806,1529,0
3004,1,0.6481791711012933,3004,1
5742,0,0.05684846905256018,5742,0
2049,0,0.1543610956850917,2049,0
5465,0,0.10774663532965073,5465,0
2688,1,0.6816403978945017,2688,1
1797,0,0.014492000252114112,1797,0
1735,0,0.03614654859357834,1735,0
2378,1,0.35377568100800616,2378,0
4158,0,0.013394269117053175,4158,0
2366,1,0.762275250075986,2366,1
1589,0,0.6149490608346962,1589,1
1573,0,0.17606760782692724,1573,0
992,0,0.024077406480945047,992,0
4204,0,0.7780029230503553,4204,1
1886,0,0.012842178586734422,1886,0
95,1,0.6205836996093813,95,1
5537,0,0.0801962875553069,5537,0
4441,0,0.013468287242212768,4441,0
3311,0,0.17238634852658022,3311,0
5474,0,0.778023956617644,5474,1
5156,0,0.10781478752491028,5156,0
773,1,0.6138926521396504,773,1
5252,0,0.3238088205795085,5252,0
1823,1,0.4075014223399002,1823,0
1411,0,0.6614486129243322,1411,1
6683,0,0.04998784414173999,6683,0
5965,0,0.09008599203889962,5965,0
4992,0,0.0823713675551703,4992,0
465,0,0.010504031819676688,465,0
4856,1,0.5009598222519637,4856,1
3836,0,0.02219061015583356,3836,0
4255,1,0.30524924629262234,4255,0
1614,0,0.016313075452159882,1614,0
769,0,0.13348333860386322,769,0
34,0,0.503618919908764,34,1
1651,1,0.8181969311114891,1651,1
3867,0,0.10286649513217501,3867,0
2137,0,0.07014092429859249,2137,0
6672,0,0.016236101938462682,6672,0
974,0,0.021042559036821357,974,0
3210,0,0.018216714804444922,3210,0
4739,0,0.6295990375429295,4739,1
3208,0,0.07145530600734384,3208,0
3728,0,0.048624024359704136,3728,0
2766,0,0.11373062682454557,2766,0
1894,0,0.22285375235270102,1894,0
3552,0,0.06190241190399283,3552,0
6992,0,0.09420237612613479,6992,0
4877,0,0.06089955306531987,4877,0
3584,0,0.5263601843797227,3584,1
2038,1,0.5806618144501812,2038,1
4660,1,0.143441453575389,4660,0
5376,0,0.051432491272080105,5376,0
4571,0,0.49364418620949263,4571,0
6833,0,0.6249543041216858,6833,1
3702,1,0.6556433504615686,3702,1
1632,1,0.1946035865341667,1632,0
476,0,0.31628501257774816,476,0
5171,0,0.29559189735415575,5171,0
4960,1,0.5178823852172946,4960,1
691,0,0.12699043738104954,691,0
2356,0,0.09812782185604861,2356,0
3487,0,0.009206798516808019,3487,0
2447,0,0.616493968734119,2447,1
747,0,0.6015774857346566,747,1
3179,0,0.02408101226740278,3179,0
1701,1,0.10785501199436778,1701,0
834,1,0.8003953589175945,834,1
4360,0,0.5533512626022833,4360,1
1673,1,0.39018835092087545,1673,0
3428,1,0.4477749770431893,3428,0
3002,0,0.12023776477674938,3002,0
1259,1,0.19170577505820308,1259,0
268,1,0.005073985035187958,268,0
2010,1,0.6816403978945017,2010,1
6027,0,0.02156511758583159,6027,0
442,0,0.11929049387848253,442,0
5861,0,0.012676505328810109,5861,0
3025,0,0.004602143244935128,3025,0
2444,1,0.6905093189501235,2444,1
4310,0,0.01884081933995058,4310,0
3364,1,0.6742630316708281,3364,1
752,0,0.2932331557945038,752,0
3164,0,0.5332353678022801,3164,1
6521,0,0.029553303873714406,6521,0
5662,1,0.6694097806934527,5662,1
4246,0,0.08476407490292494,4246,0
1412,1,0.6238479349416721,1412,1
2482,0,0.46551847380187683,2482,0
2159,0,0.045413661121283,2159,0
1852,1,0.30310583649179956,1852,0
616,0,0.319445980012027,616,0
176,1,0.6237763431158548,176,1
5424,0,0.08059240575048306,5424,0
4582,0,0.017066374095422724,4582,0
6859,0,0.027236812963339383,6859,0
2804,1,0.18621260128853417,2804,0
280,0,0.2752317466746492,280,0
5166,0,0.1325423483392568,5166,0
1006,1,0.5248092329311066,1006,1
5134,1,0.697683711443761,5134,1
5745,0,0.008160384857250302,5745,0
1424,0,0.01367404758660954,1424,0
6518,1,0.3905022591972143,6518,0
2642,1,0.30547152258508237,2642,0
4080,0,0.01955572847416652,4080,0
4337,0,0.24533069140903674,4337,0
3140,0,0.4650252807667168,3140,0
5103,0,0.3074050679087735,5103,0
678,0,0.6778241114325343,678,1
4965,1,0.5719254369074215,4965,1
4381,1,0.35062248416419717,4381,0
264,0,0.11936497100369657,264,0
5939,0,0.1931164924900607,5939,0
6553,0,0.028483526066429808,6553,0
5313,0,0.1817050689859696,5313,0
5501,0,0.19029705704359848,5501,0
2660,0,0.27915196683834154,2660,0
3976,1,0.446434698246753,3976,0
286,0,0.3035147919748648,286,0
2100,0,0.1009757790235459,2100,0
4710,0,0.06467018112551187,4710,0
1708,1,0.4905045965777367,1708,0
1073,1,0.7800775746374106,1073,1
2358,0,0.014527219801059471,2358,0
5416,0,0.16953284987733086,5416,0
6771,0,0.09740183184724584,6771,0
4015,0,0.06694991569260865,4015,0
4424,1,0.3905022591972143,4424,0
4078,1,0.15511220542644638,4078,0
2686,1,0.6642762999877433,2686,1
2887,1,0.3940406602322202,2887,0
988,0,0.06015667710767068,988,0
1109,0,0.12667176746031047,1109,0
3634,0,0.056057866776936485,3634,0
1874,0,0.03356104991596656,1874,0
966,1,0.1612894990954097,966,0
3500,0,0.1472027732767073,3500,0
1892,0,0.608015918108031,1892,1
5388,1,0.1482333217680568,5388,0
1985,1,0.23164210521013637,1985,0
3875,1,0.32988903928795343,3875,0
6234,0,0.008649863008451698,6234,0
2270,1,0.8064705665705939,2270,1
3735,0,0.7713089872204126,3735,1
1638,0,0.03394762627516376,1638,0
3863,0,0.7071148370535635,3863,1
4047,0,0.05439606771818998,4047,0
1171,1,0.15389753244134705,1171,0
5301,1,0.5201841493075228,5301,1
3325,1,0.7393408687329275,3325,1
5083,0,0.10981847759117006,5083,0
3339,0,0.01309921773064054,3339,0
6323,0,0.17986774203785422,6323,0
3431,1,0.6484238578208175,3431,1
2528,1,0.6846462730306818,2528,1
1390,0,0.00975732419904381,1390,0
2007,1,0.7129593269545097,2007,1
5887,0,0.26001542108685277,5887,0
6216,0,0.010781857572284764,6216,0
4722,0,0.02807803434136444,4722,0
5780,0,0.010692039121435246,5780,0
915,1,0.7981675274354735,915,1
4933,0,0.5089911396537472,4933,1
3012,0,0.017642562931521312,3012,0
4525,0,0.34713250762482867,4525,0
4593,0,0.1415412886492988,4593,0
141,1,0.33923755315755133,141,0
5302,0,0.35256245229515365,5302,0
5271,0,0.32905556351164134,5271,0
5190,0,0.7067067193074907,5190,1
1376,1,0.3264366873994299,1376,0
4576,0,0.11973941695538243,4576,0
3047,1,0.35667058183593603,3047,0
1080,0,0.027555122853427073,1080,0
4030,0,0.2711333932928321,4030,0
3581,0,0.010129676927787611,3581,0
1691,0,0.004615639658733227,1691,0
4207,0,0.22004148158653208,4207,0
1870,0,0.3940406602322202,1870,0
6472,0,0.11076525237770277,6472,0
250,0,0.16785973343355448,250,0
6279,0,0.2954443534915569,6279,0
3408,1,0.279294599694915,3408,0
6899,1,0.4751019142673148,6899,0
4300,0,0.05652843350186615,4300,0
6401,1,0.28660330244729665,6401,0
3944,0,0.05851728923699036,3944,0
1025,0,0.09742290758606986,1025,0
2672,0,0.04149027870112667,2672,0
3804,0,0.5556289897812258,3804,1
4482,1,0.664715448270672,4482,1
2858,0,0.14814386248332867,2858,0
1224,1,0.3940406602322202,1224,0
415,0,0.44594485436320763,415,0
2171,0,0.44006017665668545,2171,0
2650,0,0.49731618481316525,2650,0
3340,1,0.7636205845137141,3340,1
3478,0,0.29391468784031266,3478,0
6342,0,0.4322430065080455,6342,0
6070,0,0.03489659274288027,6070,0
5945,0,0.19121056920125332,5945,0
2652,0,0.36978687331090665,2652,0
2022,0,0.591751815690864,2022,1
2753,1,0.694391573959786,2753,1
2297,1,0.11773990598922861,2297,0
5986,0,0.6538243501344043,5986,1
1997,0,0.06034253970153983,1997,0
6671,0,0.048425863710677,6671,0
2969,0,0.04679455608006922,2969,0
3720,0,0.08242495203055338,3720,0
5771,0,0.10232062269716452,5771,0
230,0,0.06706268133466615,230,0
2591,0,0.3413213067264982,2591,0
2483,1,0.4956721620135376,2483,0
5600,1,0.616493968734119,5600,1
241,0,0.03614654859357834,241,0
6140,0,0.1387792510835962,6140,0
5860,1,0.579694519926997,5860,1
5422,0,0.005979372661432482,5422,0
1964,0,0.025263865179598523,1964,0
810,1,0.19501832539510586,810,0
837,1,0.31520733416116675,837,0
2239,0,0.006212427821347608,2239,0
5565,1,0.3977880263782078,5565,0
3363,0,0.03306519248489616,3363,0
6133,0,0.37156812322384214,6133,0
2671,0,0.16268282494385924,2671,0
1294,1,0.345799558386944,1294,0
5355,0,0.2583045218960342,5355,0
5628,1,0.6883765942532751,5628,1
6705,0,0.21211960110905145,6705,0
4083,1,0.34957434155587863,4083,0
4325,0,0.14122032598347578,4325,0
6924,1,0.6694097806934527,6924,1
3869,0,0.24787812737369305,3869,0
6595,0,0.019565302004194946,6595,0
4063,1,0.6924763136788546,4063,1
5025,0,0.625547848084357,5025,1
2664,0,0.09959679661640668,2664,0
3157,1,0.25281585322017686,3157,0
5633,0,0.15043519477050918,5633,0
180,1,0.3905022591972143,180,0
3207,0,0.16609676463874581,3207,0
1205,1,0.7140636927803834,1205,1
5068,0,0.006280668525950001,5068,0
4879,0,0.08072282216425847,4879,0
2691,0,0.3079783071181281,2691,0
2298,0,0.03270834804059716,2298,0
3026,1,0.6630975819030412,3026,1
1116,0,0.047070960358603336,1116,0
3068,0,0.13299115316801308,3068,0
3035,0,0.5601817691647651,3035,1
5791,0,0.291474159783185,5791,0
443,0,0.3437197694193177,443,0
3352,1,0.6957780814438361,3352,1
6272,0,0.03678809723936792,6272,0
4790,0,0.6138481060978903,4790,1
6878,1,0.7493038294560751,6878,1
2231,1,0.5888664672535951,2231,1
5487,0,0.0337024440185268,5487,0
1910,0,0.4369481481781263,1910,0
6298,0,0.30661894044109644,6298,0
504,0,0.013957050142580946,504,0
5283,0,0.13319556440328037,5283,0
560,0,0.14862537164767053,560,0
2261,0,0.10679286502866721,2261,0
4305,0,0.022337511226472657,4305,0
2332,0,0.06663716817123615,2332,0
5868,0,0.3940406602322202,5868,0
106,0,0.12386646786392862,106,0
3043,1,0.5796975753278029,3043,1
5322,0,0.22620486006007412,5322,0
4188,1,0.6255738198937999,4188,1
4942,1,0.49864992644105993,4942,0
3517,1,0.0763011494830565,3517,0
6738,0,0.1482333217680568,6738,0
292,0,0.12526060883328596,292,0
5779,1,0.17597430709250306,5779,0
2593,0,0.00628509327647773,2593,0
5188,0,0.6073850241365103,5188,1
3658,0,0.2321740958233833,3658,0
2934,0,0.1369309731495546,2934,0
2244,1,0.0680723051914784,2244,0
5682,0,0.44956034546541324,5682,0
5275,1,0.34973114008158435,5275,0
1114,0,0.4792627624074376,1114,0
581,1,0.5073259993421505,581,1
4449,0,0.08188010382564415,4449,0
3063,0,0.5279708817413106,3063,1
4887,0,0.040235534663608165,4887,0
5368,1,0.7480526105973136,5368,1
6600,1,0.28710365443013836,6600,0
240,0,0.016487150615946668,240,0
2012,1,0.3739144943796863,2012,0
4835,0,0.2758429959775199,4835,0
2390,0,0.08249055071464755,2390,0
206,0,0.009202420098063501,206,0
6775,0,0.09098659813884043,6775,0
3832,0,0.060334946801566335,3832,0
1318,0,0.4684881360873825,1318,0
3089,0,0.014976597651622289,3089,0
5437,1,0.4380247837668503,5437,0
1333,0,0.03101131851820969,1333,0
2679,1,0.6899298312978331,2679,1
1367,0,0.2822444369763044,1367,0
902,1,0.5808343704414932,902,1
1993,1,0.4751019142673148,1993,0
2576,0,0.246409550390729,2576,0
4908,1,0.7146167335425458,4908,1
5520,0,0.09351918792512637,5520,0
3205,0,0.05031480976016511,3205,0
4393,1,0.5959324624450295,4393,1
4988,0,0.031306153058826905,4988,0
3061,1,0.7521787540802144,3061,1
2949,0,0.023444622402616033,2949,0
2581,0,0.10419799330514301,2581,0
740,0,0.024276257834453564,740,0
1076,0,0.015297558964440015,1076,0
4341,1,0.5796975753278029,4341,1
3028,1,0.2711333932928321,3028,0
1165,0,0.030759038165716814,1165,0
2236,0,0.6638788044083087,2236,1
1354,1,0.548732061775491,1354,1
4789,1,0.5073259993421505,4789,1
924,0,0.502946188201393,924,1
6701,0,0.30601400144027424,6701,0
2499,0,0.06311698105889603,2499,0
5249,0,0.009142963616754892,5249,0
1079,0,0.6521664130202681,1079,1
6722,0,0.1555610741317477,6722,0
5170,0,0.1482333217680568,5170,0
4257,0,0.2880528439723785,4257,0
5331,0,0.02654870257877983,5331,0
4429,0,0.0140032664001699,4429,0
3534,1,0.17215885368913583,3534,0
6365,1,0.8488738816940272,6365,1
4967,1,0.4918548328830674,4967,0
1555,1,0.1923116172681383,1555,0
3654,0,0.3050610853930736,3654,0
2360,0,0.004275286565305072,2360,0
2346,0,0.03838096709362092,2346,0
620,0,0.5637810022536274,620,1
779,1,0.3813853906462921,779,0
6579,0,0.01125193551722098,6579,0
5398,0,0.143441453575389,5398,0
1132,1,0.7626520868934586,1132,1
5920,0,0.6097314303137236,5920,1
6464,0,0.27360951366771474,6464,0
4597,1,0.5889388082783663,4597,1
1989,0,0.04072244719889916,1989,0
1764,0,0.011985701898604598,1764,0
3760,0,0.5600156498347978,3760,1
4832,0,0.05456758866410111,4832,0
1629,0,0.01664763408712419,1629,0
5054,0,0.022174268842022747,5054,0
1184,0,0.5149498799766065,1184,1
3991,1,0.6542801616689199,3991,1
6197,1,0.14233212138330742,6197,0
983,1,0.7609613532899316,983,1
3891,0,0.051076498812406175,3891,0
4291,0,0.048540760405018035,4291,0
3403,0,0.12779434629592604,3403,0
4278,0,0.22396527509044098,4278,0
2210,0,0.040389950928719,2210,0
4093,0,0.36602131103914076,4093,0
5041,0,0.0391164419493546,5041,0
3510,0,0.6560879448201676,3510,1
433,1,0.3721857235730725,433,0
4558,1,0.6496267878934681,4558,1
1089,0,0.48770099017760055,1089,0
2334,0,0.6790602024104284,2334,1
4938,1,0.6056281533958737,4938,1
5117,0,0.023617064356561246,5117,0
7027,0,0.25722685083797875,7027,0
3961,0,0.3318891679971951,3961,0
4386,1,0.014400680223288255,4386,0
2276,0,0.3898883275961303,2276,0
2542,0,0.0925320954979481,2542,0
3075,0,0.1281022037608163,3075,0
6913,0,0.09573476515472719,6913,0
5985,0,0.04002640037907145,5985,0
6929,0,0.061313266827105556,6929,0
4747,0,0.030837961793978096,4747,0
1725,0,0.7926691187052255,1725,1
5374,1,0.6385249359359675,5374,1
1674,0,0.024508679569566948,1674,0
1395,1,0.17237078767895664,1395,0
27,1,0.3905022591972143,27,0
6126,1,0.6608562750365534,6126,1
3186,0,0.004982952470928811,3186,0
7031,0,0.04915165341300783,7031,0
999,0,0.42395177225832154,999,0
3316,0,0.14309411154785237,3316,0
933,1,0.8179057869903775,933,1
2626,0,0.03938999989103031,2626,0
3846,0,0.4087901727111659,3846,0
5776,0,0.01659356636971347,5776,0
869,0,0.07116201084414955,869,0
4717,0,0.2586585286517379,4717,0
1012,0,0.6398820847042067,1012,1
5917,0,0.17969574384245587,5917,0
6782,0,0.3036646290991303,6782,0
6779,0,0.1287367847392485,6779,0
6318,0,0.0972318225339659,6318,0
1586,0,0.058197747213453416,1586,0
1647,1,0.6592144622962349,1647,1
855,1,0.17198722428267102,855,0
6840,0,0.19734074124272946,6840,0
4052,1,0.39731625172592916,4052,0
1049,1,0.1482333217680568,1049,0
3842,0,0.44123034520572807,3842,0
1164,0,0.027018074874935315,1164,0
612,0,0.0038807595513205683,612,0
2477,0,0.6319626455751585,2477,1
6758,0,0.0787175845666267,6758,0
464,0,0.077403950593046,464,0
1690,0,0.14336308867908404,1690,0
2603,0,0.05031480976016511,2603,0
2460,0,0.007726327840172586,2460,0
5663,0,0.5279708817413106,5663,1
1541,0,0.00428655691774835,1541,0
3293,0,0.5495575909218631,3293,1
1055,0,0.02152374099441655,1055,0
4249,0,0.22171780380594722,4249,0
956,0,0.005487287655041203,956,0
5348,0,0.14268349869693242,5348,0
5590,0,0.0889686836681465,5590,0
4503,1,0.6544500892962148,4503,1
4915,0,0.2861617181962496,4915,0
2033,1,0.19734074124272946,2033,0
3812,0,0.08243692742493214,3812,0
4487,0,0.08070841818092768,4487,0
3745,1,0.7420081471560903,3745,1
4359,0,0.5654323057499722,4359,1
6408,1,0.0561246350721913,6408,0
4472,0,0.019770184106728546,4472,0
3159,0,0.867574173530097,3159,1
1119,0,0.014467256132324982,1119,0
6744,0,0.08388362741885648,6744,0
5317,1,0.3325517419954838,5317,0
3242,0,0.03912324370221044,3242,0
4991,1,0.16418516375699518,4991,0
1821,1,0.5198693832449147,1821,1
6172,1,0.5888664672535951,6172,1
4405,1,0.5911129161035009,4405,1
1920,0,0.13236624408394845,1920,0
6001,0,0.3940406602322202,6001,0
899,0,0.247041801015585,899,0
3180,0,0.1387792510835962,3180,0
2112,0,0.0695866066810557,2112,0
4844,0,0.02861959413770323,4844,0
2622,0,0.23310495831150466,2622,0
3243,0,0.3660056308249866,3243,0
5638,1,0.19500025326840698,5638,0
561,0,0.21921389008722084,561,0
5617,0,0.143441453575389,5617,0
569,0,0.11939064645981173,569,0
549,0,0.09219585153455845,549,0
3801,1,0.5784080439485679,3801,1
5744,0,0.12293050020275191,5744,0
2793,0,0.6899298312978331,2793,1
803,0,0.027051792090898367,803,0
1660,0,0.04843881729299679,1660,0
2743,0,0.04949299616014763,2743,0
4509,1,0.6679604482199543,4509,1
1308,1,0.7570927809059718,1308,1
5734,0,0.01672956512245572,5734,0
2349,0,0.020530554215684966,2349,0
223,1,0.2148497910964013,223,0
3229,1,0.7453123482902626,3229,1
5072,0,0.7521787540802144,5072,1
3838,0,0.6306897704931906,3838,1
348,0,0.4099217210606234,348,0
6955,0,0.3721857235730725,6955,0
4104,0,0.4087901727111659,4104,0
1209,0,0.12758039356843304,1209,0
1976,1,0.876166641580051,1976,1
6358,0,0.01884081933995058,6358,0
2003,1,0.10286215505492578,2003,0
6589,0,0.004186241143465738,6589,0
94,0,0.07356377644623764,94,0
2478,0,0.29084218433508613,2478,0
55,1,0.7862754774473607,55,1
6709,0,0.1346883087889775,6709,0
1065,1,0.600568549052718,1065,1
2666,0,0.016155053947556324,2666,0
1967,1,0.022377500382872798,1967,0
2968,0,0.6285037314526398,2968,1
763,0,0.009282593071065435,763,0
129,0,0.07776961663846127,129,0
2048,1,0.7266160952267654,2048,1
1893,0,0.44416058128037544,1893,0
6413,1,0.491343038306655,6413,0
981,0,0.010481564524345028,981,0
3076,1,0.345799558386944,3076,0
5043,1,0.7352441324187157,5043,1
3920,0,0.020463242446917197,3920,0
3599,0,0.0891092753743482,3599,0
3555,1,0.6279065760476469,3555,1
3833,0,0.4807712889330337,3833,0
5381,1,0.43109485718353524,5381,0
3058,1,0.1739272207949039,3058,0
199,0,0.1482333217680568,199,0
51,1,0.5893592973140127,51,1
4435,0,0.5743626893557509,4435,1
6330,0,0.4098448969225281,6330,0
5563,0,0.13424483256706013,5563,0
3277,0,0.05059339464040913,3277,0
3389,0,0.5926262346807005,3389,1
5330,1,0.6041102526364179,5330,1
7005,0,0.03313758161975035,7005,0
6838,1,0.5744357380950692,6838,1
6162,0,0.04679312241226702,6162,0
3070,0,0.23383373282127046,3070,0
6455,0,0.14814426399527805,6455,0
4961,0,0.32002106334885627,4961,0
4202,0,0.07685113039348201,4202,0
4347,0,0.06711664209115892,4347,0
48,0,0.03353807078430097,48,0
5910,0,0.34767977327463223,5910,0
5546,0,0.2148497910964013,5546,0
6378,1,0.5352158781954381,6378,1
4203,0,0.06290302432355616,4203,0
3475,0,0.07524081529659525,3475,0
4956,1,0.7484361400881813,4956,1
6563,1,0.5930563418256648,6563,1
2872,0,0.016558292002215088,2872,0
2906,0,0.2635981049250929,2906,0
5694,0,0.05798152518280133,5694,0
5741,1,0.6909301183552694,5741,1
2817,0,0.009539422954760594,2817,0
3736,0,0.1127001297598315,3736,0
6547,0,0.028853401789755807,6547,0
1861,1,0.31520733416116675,1861,0
3274,0,0.404460741287039,3274,0
1777,0,0.15178316071728928,1777,0
3021,0,0.12983623412591705,3021,0
4675,1,0.22351382296915295,4675,0
2616,1,0.42750750305998486,2616,0
5677,0,0.1344459958892975,5677,0
3190,0,0.01683342532911324,3190,0
2526,1,0.1482333217680568,2526,0
845,0,0.04702284702893753,845,0
550,0,0.07356377644623764,550,0
6193,0,0.4815336653140882,6193,0
5152,0,0.009697786478904145,5152,0
5239,0,0.041105716910912166,5239,0
3586,1,0.208431410617828,3586,0
5128,0,0.4604441243402032,5128,0
5817,1,0.4751019142673148,5817,0
1306,1,0.046668710364188,1306,0
926,1,0.7854879658981122,926,1
1032,1,0.8142157060958627,1032,1
3181,0,0.01622368023453729,3181,0
1157,0,0.14905460504681156,1157,0
5904,0,0.09753664771822099,5904,0
4304,0,0.012448557861058189,4304,0
1134,0,0.3539377214697585,1134,0
3288,0,0.02906022033777413,3288,0
3632,0,0.4254829860760374,3632,0
4752,0,0.035001955311064425,4752,0
5079,0,0.46734743573495546,5079,0
4431,0,0.5128762968401585,4431,1
2754,0,0.22141053369972252,2754,0
2421,0,0.0805830923984613,2421,0
6143,0,0.01781215165830566,6143,0
6958,0,0.05558336244128969,6958,0
293,0,0.8255742763471595,293,1
5081,0,0.021984114648281542,5081,0
5912,1,0.4025702330080105,5912,0
6743,0,0.22990219749776303,6743,0
6200,0,0.004795797694193853,6200,0
901,1,0.6121362012659146,901,1
6778,0,0.004350376674922144,6778,0
6487,0,0.05449350446647154,6487,0
3250,0,0.07519151850887239,3250,0
2475,0,0.03131714904862038,2475,0
741,0,0.6608414383855076,741,1
4050,0,0.44122184190710634,4050,0
5167,0,0.017884856412642453,5167,0
625,0,0.4898320959940561,625,0
1090,0,0.18332832493875817,1090,0
4514,0,0.4774066005673854,4514,0
6046,0,0.5629531999784607,6046,1
3868,1,0.48403162585982284,3868,0
40,0,0.13658306713448776,40,0
6667,1,0.6548678881749896,6667,1
3033,0,0.08476407490292494,3033,0
1516,0,0.6308548275481572,1516,1
3112,0,0.03637516221123899,3112,0
164,0,0.05441957951365928,164,0
2564,1,0.1860199155497784,2564,0
5703,0,0.008337561479422868,5703,0
4110,0,0.007458139310283339,4110,0
5021,0,0.20006779564517588,5021,0
1800,0,0.4751019142673148,1800,0
6263,0,0.12861736795950512,6263,0
931,0,0.07080232576641662,931,0
2893,1,0.2604949118474925,2893,0
1790,1,0.5447716943846568,1790,1
1983,0,0.10801509258851205,1983,0
2083,1,0.19734074124272946,2083,0
555,0,0.07691920816349455,555,0
4748,0,0.034392544732114186,4748,0
2810,0,0.1635591115773434,2810,0
1467,0,0.16634313658626326,1467,0
374,0,0.38106369041863036,374,0
6902,0,0.044786564563663714,6902,0
3121,1,0.34791041563298847,3121,0
7042,0,0.05133447360793281,7042,0
1461,0,0.33376392983218456,1461,0
2414,0,0.06195133645507017,2414,0
3626,0,0.20576140735910717,3626,0
5411,1,0.5890410721775482,5411,1
391,0,0.43697542744651874,391,0
2864,0,0.4302722584882247,2864,0
6226,0,0.00496838737292924,6226,0
2876,0,0.053454963037207426,2876,0
5509,1,0.2829718061679784,5509,0
2714,0,0.07015276821279048,2714,0
3927,1,0.1770292581413614,3927,0
341,0,0.011688080426613368,341,0
6479,1,0.46305743510752323,6479,0
3501,0,0.021534207523759754,3501,0
6614,0,0.003027895079332804,6614,0
2330,0,0.26279975774842956,2330,0
4815,1,0.1915857285752411,4815,0
2929,0,0.03221052331109318,2929,0
4661,0,0.02493865276464556,4661,0
4235,0,0.09858810366194438,4235,0
961,0,0.06063272131139694,961,0
4805,0,0.008166122991316572,4805,0
6102,0,0.021402600505546068,6102,0
5506,0,0.1482333217680568,5506,0
5749,0,0.26962634556090415,5749,0
462,1,0.7380781617734232,462,1
7014,0,0.4293175187614501,7014,0
4479,0,0.008678660147587846,4479,0
1571,0,0.1482333217680568,1571,0
930,0,0.44594485436320763,930,0
1497,0,0.22828626816121633,1497,0
6711,0,0.4134680844030395,6711,0
3969,0,0.5788774159596267,3969,1
172,0,0.08335399803164627,172,0
2961,0,0.2212883851668472,2961,0
6387,0,0.10360082312061923,6387,0
4176,0,0.05766637440071012,4176,0
2196,0,0.08009949783442237,2196,0
3600,1,0.36617777726757733,3600,0
3244,0,0.34896905136770895,3244,0
1125,1,0.6212216357617218,1125,1
6289,1,0.02993441642018373,6289,0
3386,0,0.04896053677957307,3386,0
3571,0,0.2377742685333861,3571,0
398,0,0.33315357602445195,398,0
604,0,0.30531192627756376,604,0
7037,0,0.006045068932856186,7037,0
2212,0,0.056433476472334806,2212,0
6742,0,0.04212059748798243,6742,0
5351,1,0.36959018855819237,5351,0
468,0,0.009000063417516354,468,0
6654,1,0.7356273954271606,6654,1
3645,0,0.11341836140669047,3645,0
6385,1,0.7992366608522238,6385,1
2056,0,0.20524105518714358,2056,0
3607,0,0.0859582027821162,3607,0
2072,0,0.02655643480416215,2072,0
4845,0,0.05110931959952492,4845,0
5460,0,0.012450782561837386,5460,0
2407,1,0.6608414383855076,2407,1
6264,0,0.08197071534750412,6264,0
6648,0,0.0773102477125986,6648,0
365,1,0.6873687917901227,365,1
6807,0,0.04970158088997244,6807,0
6618,0,0.3931925753115109,6618,0
267,0,0.5791146011343355,267,1
3676,0,0.08719728451590267,3676,0
824,0,0.007425318249180787,824,0
6761,0,0.19734074124272946,6761,0
5555,0,0.004627803067408715,5555,0
2767,0,0.22782866317674022,2767,0
2701,0,0.007881916725120952,2701,0
2999,0,0.08009949783442237,2999,0
5574,0,0.049422441380648566,5574,0
6395,1,0.23715075780727918,6395,0
4351,0,0.12138828244926805,4351,0
5630,1,0.5087639164655436,5630,1
1814,0,0.030165586163449117,1814,0
123,0,0.2676243795517342,123,0
81,0,0.43827435095015893,81,0
3621,1,0.3848933495301108,3621,0
4934,0,0.07356377644623764,4934,0
5835,0,0.015323969782244548,5835,0
2624,0,0.2242896761540098,2624,0
2380,0,0.2355088443656275,2380,0
4951,0,0.6319189343074917,4951,1
1262,0,0.3721857235730725,1262,0
5849,0,0.008524806817832738,5849,0
645,1,0.7730612457567185,645,1
4081,1,0.6694097806934527,4081,1
113,1,0.497484734764786,113,0
593,0,0.31056468717760977,593,0
4644,0,0.2147302637934953,4644,0
6494,0,0.19906891800736218,6494,0
6526,1,0.18601279454362848,6526,0
2150,0,0.5959324624450295,2150,1
4430,0,0.11481965286476933,4430,0
2742,0,0.011664585088459564,2742,0
439,0,0.23495797354534362,439,0
170,0,0.11540003318925884,170,0
1574,0,0.04702284702893753,1574,0
1836,1,0.4994483445590985,1836,0
5179,1,0.5001211051381904,5179,1
5823,0,0.09877761565708026,5823,0
3246,1,0.37429332291860284,3246,0
6662,0,0.02346085372902942,6662,0
5716,0,0.5261283940699696,5716,1
3023,0,0.01125193551722098,3023,0
1917,0,0.017701915063916135,1917,0
1138,0,0.5160670304865775,1138,1
248,1,0.3940406602322202,248,0
6106,1,0.3848933495301108,6106,0
5135,0,0.19500025326840698,5135,0
3260,1,0.2987536656329059,3260,0
1587,0,0.01319030694176556,1587,0
1476,0,0.143441453575389,1476,0
6014,0,0.1346005273308024,6014,0
4729,0,0.021457110051842643,4729,0
6665,0,0.07956172792558283,6665,0
3698,0,0.2114692520119485,3698,0
2598,0,0.616493968734119,2598,1
5820,0,0.043814659924352406,5820,0
1121,0,0.06255327128260477,1121,0
5995,0,0.02951079723824833,5995,0
354,1,0.4824011189556179,354,0
5032,0,0.6758534902301188,5032,1
